id_aluno,idade_aluno_2020,fase_2020,turma_2020,ponto_virada_2020,pedra_2020,ian_2020,ida_2020,ieg_2020,iaa_2020,ips_2020,ipp_2020,ipv_2020,inde_2020,instituicao_ensino_aluno_2020,anos_pm_2020,inde_conceito_2020,destaque_ieg_2020,destaque_ida_2020,destaque_ipv_2020
pm-783,11,1,M,Não,Ágata,5.0,4.5,8.0,8.500020000000001,7.5,8.125,7.916665,6.995835000000001,Escola Pública,0,C,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-785,11,2,B,Não,Topázio,10.0,9.0,9.5,10.000020000000001,7.5,8.125,7.75,8.812502,Escola Pública,1,A,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-786,16,5,F,Não,Quartzo,5.0,3.0,1.9,7.5,7.5,7.1875,6.83333,5.065416,Escola Pública,2,D,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-789,15,4,L,Não,Quartzo,5.0,0.0,2.8,9.58335,7.5,7.916666666666668,5.611103333333333,4.682222333333334,Escola Pública,2,D,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-790,13,3,C,Sim,Topázio,10.0,8.666666666666666,8.9,10.000020000000001,7.5,9.791666666666666,9.777786666666666,9.198059333333333,Escola Pública,1,A,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-792,11,1,G,Não,Ametista,5.0,10.0,8.5,9.000020000000001,4.375,8.125,7.166665,7.783335,Escola Pública,3,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-793,9,0,E,Não,Ametista,5.0,10.0,10.0,6.83334,7.5,7.1875,7.333325,8.118749000000001,Escola Pública,0,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-794,11,2,L,Sim,Ametista,10.0,6.5,9.6,9.000020000000001,6.25,7.916666666666668,8.722226666666666,8.281114,Rede Decisão/União,3,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-795,12,2,D,Não,Ametista,5.0,7.0,9.7,10.000020000000001,7.5,7.8125,8.0,7.971252,Escola Pública,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-796,13,3,B,Não,Topázio,10.0,8.333333333333334,9.8,9.16668,7.5,7.96875,7.6250025,8.615210166666667,Escola Pública,2,A,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-797,12,1,R,Não,Ágata,5.0,6.5,6.8,9.500020000000001,4.375,6.875,8.111106666666666,6.857223333333333,Escola Pública,1,C,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-803,7,0,G,Não,Ágata,10.0,7.0,10.0,9.000020000000001,5.625,2.5,4.333349999999999,6.979172000000001,Escola Pública,0,C,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-807,8,0,E,Não,Ametista,10.0,9.0,10.0,8.500020000000001,6.25,2.5,7.833335,8.091669,Escola Pública,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-811,11,2,B,Não,Ametista,10.0,9.0,7.4,8.000020000000001,7.5,7.5,8.083335,8.196669,Rede Decisão/União,2,B,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-813,9,1,F,Não,Ametista,10.0,10.0,7.6,8.000020000000001,7.5,7.1875,8.0,8.388752,Escola Pública,2,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-814,11,1,E,Não,Ágata,5.0,3.75,9.4,7.91668,5.625,7.916666666666668,7.944443333333333,6.864723333333334,Escola Pública,1,C,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-817,10,2,B,Não,Ametista,10.0,7.0,9.5,10.000020000000001,7.5,6.25,8.333335,8.341669000000001,Escola Pública,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-820,14,4,B,Sim,Ametista,10.0,9.0,8.3,7.08333,5.0,8.749999999999998,8.944453333333334,8.332223666666668,Rede Decisão/União,3,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-821,12,1,R,Não,Ágata,5.0,9.0,6.5,8.500020000000001,5.0,7.291666666666668,7.222216666666665,7.1236120000000005,Escola Pública,1,C,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-823,10,1,N,Não,Ametista,5.0,9.5,9.4,9.000020000000001,8.125,7.916666666666668,8.333333333333334,8.450835333333334,Rede Decisão/União,2,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-824,10,1,N,Não,Ametista,5.0,9.5,8.0,9.500020000000001,6.25,6.875,7.444443333333333,7.751390666666667,Escola Pública,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-825,13,3,A,Não,Quartzo,10.0,4.666666666666667,4.5,7.5,3.75,6.71875,5.4999925,5.730206833333334,Escola João Paulo II,2,D,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-826,11,2,L,Não,Ágata,10.0,3.5,6.1,8.000020000000001,7.5,6.666666666666667,6.222216666666667,6.381112000000001,Escola Pública,0,C,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-828,15,4,L,Sim,Ametista,5.0,7.0,8.2,7.91667,5.625,8.541666666666666,8.777786666666666,7.503891,Rede Decisão/União,4,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-829,12,3,F,Não,Ágata,10.0,0.0,8.2,9.58335,7.5,7.708333333333334,6.944439999999998,6.508056333333332,Escola Pública,3,C,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-830,13,4,B,Sim,Topázio,10.0,7.0,10.0,9.58335,10.0,8.958333333333332,9.222233333333334,9.098615,Rede Decisão/União,3,A,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-831,11,0,H,Não,Ametista,5.0,8.5,10.0,9.000020000000001,7.5,6.5625,6.916655,7.889583000000001,Escola Pública,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-835,11,2,M,Não,Quartzo,10.0,0.0,7.9,0.0,3.125,6.5625,7.416665,5.032083,Escola Pública,4,D,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-837,16,6,A,Não,Quartzo,10.0,0.0,3.4,0.0,5.0,6.40625,6.124995,4.045624,Escola Pública,1,D,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-838,15,5,B,Não,Ametista,10.0,7.333333333333333,8.4,8.33334,5.0,8.333333333333334,8.000003333333334,7.9133346666666675,Rede Decisão/União,4,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-840,8,0,E,Não,Ametista,10.0,10.0,10.0,9.000020000000001,4.375,2.5,4.499995,7.487501000000001,Escola Pública,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-842,14,4,L,Não,Quartzo,10.0,0.0,3.9,9.58335,4.375,5.833333333333333,4.2222133333333325,4.603611,Escola Pública,4,D,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-846,17,7,B,Não,Ágata,10.0,6.166666666666667,6.4,7.08333,5.625,6.875,7.5833325,6.988332833333334,Escola Pública,1,C,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-848,12,2,M,Não,Ametista,5.0,7.0,8.3,9.500020000000001,6.875,7.1875,7.58333,7.432918,Escola Pública,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-849,10,1,J,Não,Ametista,5.0,9.0,8.6,7.9166799999999995,7.5,7.291666666666667,7.833333333333333,7.8575013333333334,Escola Pública,0,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-850,12,3,B,Não,Ametista,10.0,6.666666666666667,9.7,9.16668,7.5,7.96875,7.25,8.186876333333334,Rede Decisão/União,4,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-851,9,0,H,Não,Ametista,5.0,9.0,10.0,9.500020000000001,7.5,2.5,6.99999,7.6499999999999995,Escola Pública,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-855,13,2,L,Não,Ametista,5.0,8.0,7.6,9.000020000000001,7.5,7.083333333333334,6.888886666666665,7.356112666666667,Escola Pública,0,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-858,10,1,A,Sim,Topázio,5.0,9.5,9.7,9.000020000000001,6.875,8.125,9.250005,8.590003000000001,Escola Pública,1,A,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-860,14,3,C,Sim,Ametista,5.0,8.666666666666666,10.0,8.33334,7.5,8.541666666666666,8.888893333333332,8.448612666666666,Escola Pública,2,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-861,14,3,J,Não,Ametista,5.0,8.666666666666666,8.8,9.583350000000001,7.5,8.125,7.833333333333334,8.080835,Escola Pública,0,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-862,10,1,J,Não,Ametista,5.0,10.0,9.5,9.500020000000001,6.875,7.083333333333334,8.0,8.345835333333333,Escola Pública,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-866,8,1,A,Não,Topázio,10.0,9.0,9.7,9.000020000000001,7.5,7.1875,7.25,8.558752,Escola Pública,1,A,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-872,12,2,N,Não,Ágata,5.0,6.0,8.1,9.000020000000001,4.375,7.5,7.944446666666667,6.996391333333334,Rede Decisão/União,3,C,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-873,11,1,K,Não,Ametista,5.0,7.5,8.6,9.000020000000001,7.5,6.25,7.555549999999999,7.506112,Escola Pública,0,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-874,14,4,L,Não,Ametista,10.0,6.333333333333333,8.0,8.75001,5.0,8.541666666666666,8.05556,7.706946333333334,Rede Decisão/União,4,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-877,12,2,M,Não,Ametista,5.0,7.5,8.3,8.000020000000001,7.5,7.5,7.916665,7.543335000000001,Escola Pública,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-880,14,2,F,Não,Quartzo,5.0,0.5,5.8,7.4166799999999995,5.0,6.875,5.611106666666666,4.8113893333333335,Escola Pública,1,D,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-886,7,0,C,Não,Topázio,10.0,8.5,10.0,10.000020000000001,7.5,7.5,7.58334,8.71667,Escola Pública,0,A,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-888,8,1,K,Não,Ágata,10.0,0.0,7.9,8.500020000000001,7.5,7.916666666666668,8.11111,6.593890666666667,Escola Pública,0,C,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-889,12,2,D,Não,Ametista,5.0,7.0,8.7,9.000020000000001,7.5,8.4375,7.5,7.633752,Escola Pública,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-890,12,2,R,Não,Ágata,5.0,5.5,7.9,9.000020000000001,6.875,6.666666666666667,7.1666599999999985,6.867500666666667,Escola Pública,2,C,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-892,11,1,E,Não,Ametista,5.0,6.5,9.4,9.500020000000001,7.5,7.291666666666667,7.944443333333333,7.698057333333334,Escola Pública,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-894,14,5,A,Não,Topázio,10.0,8.0,9.4,10.000020000000001,8.125,8.958333333333334,8.05556,8.799447333333335,Escola Pública,2,A,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-898,13,2,M,Não,Ágata,5.0,7.5,7.9,6.9166799999999995,4.375,8.125,7.916665,7.105001,Escola Pública,3,C,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-899,10,1,D,Não,Ametista,5.0,7.5,9.5,8.000020000000001,7.5,8.125,7.75,7.812502,Escola Pública,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-902,8,0,A,Não,Ametista,10.0,8.0,10.0,9.000020000000001,7.5,2.5,6.083335,7.7166690000000004,Escola Pública,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-903,8,1,M,Não,Topázio,10.0,10.0,9.2,9.000020000000001,7.5,8.125,7.916665,8.885835,Escola Pública,0,A,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
