id_aluno,idade_aluno_2020,fase_2022,turma_2022,ponto_virada_2022,pedra_2022,ian_2022,ida_2022,ieg_2022,iaa_2022,ips_2022,ipp_2022,ipv_2022,inde_2022,cg_2022,cf_2022,ct_2022,destaque_ieg_2022,destaque_ida_2022,destaque_ipv_2022,nota_port_2022,nota_mat_2022,nota_ing_2022,rec_ava_1_2022,rec_ava_2_2022,rec_ava_3_2022,rec_ava_4_2022,indicado_bolsa_2022,nivel_ideal_2022,ano_ingresso_2022,bolsista_2022,qtd_aval_2022
pm-266,9,2.0,D,Sim,Ametista,10.0,7.0,8.13529767623928,9.000020000000001,5.625,6.666666666666666,8.38889,7.834006201914523,191.0,31.0,4.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.333333333333333,6.666666666666667,,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,,Não,Fase 2 (5º e 6º ano),2019,Não,3.0
pm-267,14,4.0,P,Não,Ametista,5.0,7.866666666666667,9.72463768115942,9.16668,5.625,7.34375,7.8333325,7.798470369565218,200.0,19.0,3.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.333333333333334,8.0,6.266666666666667,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,Não,Fase 6 (2º EM),2018,Sim,4.0
pm-268,,0.0,B,Sim,Ametista,5.0,7.25,10.0,9.000020000000001,6.875,5.625,9.5,8.000002,143.0,40.0,2.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.5,7.0,,Mantido na Fase atual,Mantido na Fase atual,,,Não,Fase 1 (4º ano),2022,Não,2.0
pm-272,,1.0,D,Não,Ametista,10.0,6.0,10.0,9.000020000000001,5.0,6.25,7.5,7.725002,228.0,59.0,6.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.0,7.0,,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Fase 1 (4º ano),2022,Não,3.0
pm-273,14,1.0,B,Não,Ágata,5.0,5.666666666666666,6.777777777777777,8.500020000000001,7.5,5.833333333333334,7.555556666666667,6.683335555555555,595.0,145.0,12.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.833333333333333,5.5,,Promovido de Fase,Promovido de Fase,Promovido de Fase,,Não,Fase 2 (5º e 6º ano),2018,Não,3.0
pm-275,13,4.0,L,Não,Ágata,5.0,3.966666666666667,6.102272727272728,8.33334,6.25,7.34375,6.8333275,6.073162378787879,714.0,65.0,15.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.666666666666667,6.166666666666667,2.066666666666667,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Sim,Fase 5 (1º EM),2017,Não,4.0
pm-276,,0.0,D,Não,Ametista,5.0,8.25,8.95341802782819,8.500020000000001,8.125,5.0,8.0,7.703185605565638,233.0,63.0,6.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.0,7.5,,Promovido de Fase,Promovido de Fase,,,Não,Fase 1 (4º ano),2022,Não,2.0
pm-277,12,1.0,J,Não,Ametista,2.5,8.25,8.626811594202898,8.000020000000001,6.875,6.041666666666667,7.944443333333334,7.305919652173913,385.0,100.0,8.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.0,8.5,,Promovido de Fase,Promovido de Fase,Promovido de Fase,,Não,Fase 4 (9º ano),2018,Não,3.0
pm-279,,3.0,N,Não,Quartzo,5.0,4.055555555555556,7.024703557312253,7.5,5.0,6.5625,5.888883333333334,5.800078489240228,750.0,108.0,11.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.666666666666667,5.0,2.5,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,,Não,Fase 4 (9º ano),2022,Não,3.0
pm-281,,1.0,N,Não,Ametista,5.0,6.75,8.87962962962963,9.000020000000001,7.5,6.041666666666667,7.72222,7.424538592592594,346.0,91.0,6.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.0,5.5,,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Fase 2 (5º e 6º ano),2022,Não,3.0
pm-282,,6.0,A,Sim,Topázio,5.0,8.644444444444444,7.86141304347826,9.16668,6.875,8.59375,9.111116666666666,8.086937830917876,119.0,5.0,5.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.0,6.266666666666667,9.666666666666666,Promovido de Fase,Mantido na Fase atual,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Não,Fase 7 (3º EM),2021,Sim,4.0
pm-283,,6.0,A,Sim,Ametista,5.0,6.888888888888888,8.313618925831202,8.33334,8.75,7.96875,9.666673333333334,7.979045229610685,147.0,6.0,6.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.166666666666666,3.8,7.7,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase + Bolsa,Sim,Fase 7 (3º EM),2021,Não,4.0
pm-288,12,4.0,A,Não,Topázio,10.0,7.333333333333333,8.724699557242252,7.91667,7.5,8.125,7.708335,8.107440578115117,114.0,11.0,4.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.333333333333333,7.333333333333333,7.333333333333333,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Não,Fase 3 (7º e 8º ano),2020,Sim,4.0
pm-289,,1.0,P,Não,Ametista,5.0,7.333333333333333,8.015873015873016,8.500020000000001,6.875,6.041666666666667,7.388886666666667,7.189287269841271,434.0,110.0,6.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.333333333333333,7.333333333333333,,Mantido na Fase + Bolsa,Mantido na Fase atual,Mantido na Fase atual,,Sim,Fase 2 (5º e 6º ano),2022,Não,3.0
pm-290,,2.0,M,Não,Ametista,10.0,4.5,8.118686868686869,9.000020000000001,7.5,6.458333333333334,6.777773333333332,7.175127373737373,439.0,68.0,5.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.0,4.0,,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Fase 2 (5º e 6º ano),2022,Não,3.0
pm-291,,2.0,F,Não,Ágata,5.0,2.0,10.0,10.00002,6.875,6.458333333333334,7.055553333333332,6.644446000000001,610.0,104.0,17.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1.0,3.0,,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Fase 3 (7º e 8º ano),2022,Não,3.0
pm-292,15,6.0,A,Sim,Topázio,5.0,7.966666666666666,8.75,9.58335,10.0,8.75,10.00001,8.676670333333334,17.0,3.0,3.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.5,4.4,10.0,Promovido de Fase,Promovido de Fase + Bolsa,Mantido na Fase + Bolsa,Promovido de Fase + Bolsa,Sim,Fase 7 (3º EM),2022,Não,4.0
pm-293,14,5.0,F,Não,Quartzo,5.0,0.7222222222222222,2.682539682539682,7.08333,5.0,5.3125,4.6250025,3.845535880952381,857.0,60.0,5.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0.3333333333333333,1.833333333333333,0.0,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Alocado em Fase anterior,Não,Fase 6 (2º EM),2019,Não,4.0
pm-294,,0.0,O,Sim,Topázio,10.0,8.0,9.34238310708899,10.00002,5.625,5.0,8.66667,8.264312621417798,68.0,17.0,2.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.833333333333333,8.166666666666666,,Promovido de Fase,Promovido de Fase,,,Não,ALFA  (2º e 3º ano),2021,Sim,2.0
pm-295,9,2.0,B,Não,Ametista,10.0,6.5,8.166666666666668,9.000020000000001,7.5,6.041666666666667,7.666666666666667,7.720835333333334,229.0,36.0,5.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.0,7.0,,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Fase 2 (5º e 6º ano),2017,Não,3.0
pm-296,10,2.0,A,Não,Ágata,5.0,5.25,6.990231990231988,10.00002,7.5,6.25,7.499996666666666,6.823047731379731,548.0,86.0,8.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,6.5,,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,,Não,Fase 3 (7º e 8º ano),2020,Não,3.0
pm-298,11,1.0,H,Não,Quartzo,2.5,4.25,8.505291005291005,9.000020000000001,5.0,4.375,4.500005,5.538561201058201,786.0,181.0,8.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0.5,8.0,,Mantido na Fase atual,Promovido de Fase,,,Não,Fase 4 (9º ano),2022,Não,2.0
pm-301,9,2.0,P,Não,Topázio,10.0,8.0,7.919672919672919,9.000020000000001,7.5,6.875,8.333336666666668,8.188103917267917,87.0,11.0,2.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.0,8.0,,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,,Não,Fase 2 (5º e 6º ano),2019,Não,3.0
pm-302,,0.0,M,Não,Ametista,10.0,7.033333333333333,8.271221532091097,10.00002,7.5,5.625,7.5,7.873412973084886,179.0,49.0,2.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.2,6.866666666666667,,Mantido na Fase atual,Mantido na Fase atual,,,Não,ALFA  (2º e 3º ano),2022,Não,2.0
pm-304,,0.0,V,Sim,Ametista,5.0,6.266666666666668,7.403337403337403,10.00002,7.5,5.9375,9.41667,7.461086814000815,330.0,97.0,4.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.600000000000001,5.933333333333334,,Promovido de Fase + Bolsa,Mantido na Fase atual,,,Sim,Fase 1 (4º ano),2022,Não,2.0
pm-305,13,4.0,P,Não,Ágata,5.0,5.944444444444444,8.301236044657097,7.916679999999999,6.25,7.34375,7.0833275,6.916844597820308,522.0,44.0,5.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.666666666666667,8.166666666666666,5.0,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,Não,Fase 5 (1º EM),2018,Sim,4.0
pm-307,,3.0,N,Não,Ágata,10.0,5.333333333333333,5.364583333333334,5.41667,5.0,7.1875,5.999993333333334,6.099999,708.0,98.0,10.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.333333333333333,3.333333333333333,8.333333333333334,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,,Não,Fase 3 (7º e 8º ano),2022,Não,3.0
pm-308,,0.0,K,Sim,Topázio,5.0,9.516666666666666,8.98860398860399,10.00002,7.5,5.625,8.41667,8.196890131054133,86.0,22.0,4.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.6,9.433333333333334,,Promovido de Fase + Bolsa,Mantido na Fase atual,,,Sim,Fase 2 (5º e 6º ano),2022,Não,2.0
pm-311,,0.0,A,Não,Ametista,5.0,8.816666666666666,8.518518518518517,8.500020000000001,8.125,5.0,6.75,7.479539037037037,323.0,96.0,6.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.5,9.133333333333333,,Mantido na Fase atual,Mantido na Fase atual,,,Não,Fase 1 (4º ano),2021,Não,2.0
pm-312,11,3.0,M,Não,Ametista,10.0,6.777777777777778,8.19047619047619,7.08333,5.0,7.34375,6.70833,7.278024793650793,404.0,48.0,3.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.333333333333333,7.333333333333333,6.666666666666667,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Não,Fase 3 (7º e 8º ano),2019,Sim,4.0
pm-313,8,1.0,J,Não,Ametista,5.0,6.833333333333333,8.743961352657005,9.50002,5.0,5.416666666666667,7.333333333333333,7.073794270531402,464.0,118.0,9.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.333333333333333,7.333333333333333,,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Fase 3 (7º e 8º ano),2020,Não,3.0
pm-314,,2.0,L,Não,Ágata,5.0,4.666666666666667,8.671215074723847,6.41668,5.625,6.25,7.055553333333333,6.40785501494477,660.0,120.0,15.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.166666666666667,5.166666666666667,,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Fase 3 (7º e 8º ano),2022,Não,3.0
pm-316,11,3.0,N,Não,Quartzo,10.0,3.0,5.095108695652174,6.66667,7.5,6.25,5.055556666666665,5.671800072463768,764.0,111.0,12.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.0,4.166666666666667,1.833333333333333,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,,Não,Fase 3 (7º e 8º ano),2022,Não,3.0
pm-317,,0.0,U,Sim,Ametista,5.0,7.583333333333334,6.999961778083552,9.50002,7.5,5.625,8.66667,7.412495022283378,352.0,104.0,6.0,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.666666666666667,7.5,,Promovido de Fase,Promovido de Fase,,,Não,Fase 2 (5º e 6º ano),2022,Não,2.0
pm-320,,2.0,P,Não,Topázio,10.0,7.5,8.222222222222223,10.00002,7.5,6.875,8.222226666666668,8.226391777777778,78.0,8.0,1.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.0,6.0,,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,,Não,Fase 2 (5º e 6º ano),2022,Não,3.0
pm-322,,1.0,L,Não,Ágata,5.0,3.666666666666667,7.222222222222222,9.50002,7.5,5.833333333333334,6.944436666666666,6.350000444444445,669.0,162.0,13.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.666666666666667,2.666666666666667,,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Fase 2 (5º e 6º ano),2022,Não,3.0
pm-323,11,1.0,B,Não,Ágata,5.0,5.083333333333334,9.217813051146384,6.91668,5.0,6.041666666666667,5.833336666666666,6.322731276895944,678.0,163.0,14.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.166666666666667,6.0,,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,,Não,Fase 3 (7º e 8º ano),2016,Sim,3.0
pm-325,,0.0,N,Não,Quartzo,5.0,1.666666666666667,4.302832244008714,0.0,4.375,5.0,6.333325,3.898064782135077,856.0,190.0,9.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0.0,3.333333333333333,,Mantido na Fase atual,Mantido na Fase atual,,,Não,Fase 1 (4º ano),2022,Não,2.0
pm-326,,0.0,Z,Sim,Topázio,5.0,9.45,8.922266139657445,8.500020000000001,7.5,5.625,9.083335,8.15362222793149,97.0,27.0,5.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.633333333333333,9.266666666666667,,Promovido de Fase,Mantido na Fase atual,,,Não,Fase 1 (4º ano),2022,Não,2.0
pm-327,,0.0,Y,Sim,Topázio,10.0,9.15,9.0,8.500020000000001,7.5,6.25,8.416665,8.538335,30.0,5.0,1.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.8,8.5,,Promovido de Fase + Bolsa,Mantido na Fase atual,,,Sim,ALFA  (2º e 3º ano),2022,Não,2.0
pm-330,10,3.0,G,Não,Ametista,10.0,6.611111111111112,8.575000000000001,8.33334,7.5,8.125,7.625,7.958056222222224,152.0,23.0,1.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.666666666666667,6.5,6.666666666666667,Promovido de Fase + Bolsa,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Sim,Fase 3 (7º e 8º ano),2022,Não,4.0
pm-331,,1.0,K,Não,Topázio,10.0,9.25,10.0,9.50002,5.625,6.041666666666667,8.277783333333332,8.622225333333333,26.0,4.0,2.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.333333333333334,9.166666666666666,,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase + Bolsa,,Não,Fase 1 (4º ano),2021,Sim,3.0
pm-332,12,2.0,F,Não,Topázio,10.0,8.75,10.0,9.50002,7.5,6.666666666666666,8.166670000000002,8.750002666666667,12.0,1.0,1.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.5,8.0,,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,,Não,Fase 2 (5º e 6º ano),2019,Não,3.0
pm-333,,0.0,Z,Não,Ametista,10.0,7.683333333333334,7.132034632034632,10.00002,5.625,5.3125,7.33333,7.523491593073594,301.0,84.0,8.0,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.433333333333334,6.933333333333334,,Mantido na Fase atual,Mantido na Fase atual,,,Não,ALFA  (2º e 3º ano),2022,Não,2.0
pm-334,,0.0,Y,Não,Ágata,10.0,5.9,5.0,0.0,8.125,5.9375,8.333335,6.252917,695.0,176.0,10.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.0,5.8,,Promovido de Fase + Bolsa,Mantido na Fase atual,,,Sim,ALFA  (2º e 3º ano),2022,Não,2.0
pm-336,,0.0,B,Não,Ametista,5.0,6.25,8.215624531414004,9.000020000000001,7.5,5.625,7.833325,7.172291906282801,441.0,129.0,6.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.666666666666667,5.833333333333333,,Mantido na Fase atual,Mantido na Fase atual,,,Não,Fase 2 (5º e 6º ano),2020,Não,2.0
pm-337,14,6.0,A,Sim,Ametista,5.0,7.98888888888889,7.580379978078188,0.0,8.125,8.75,9.111116666666666,7.123577106726749,449.0,12.0,12.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.666666666666667,6.3,10.0,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Não,Fase 7 (3º EM),2016,Sim,4.0
